,Name,Sex,Event,Age,Best3SquatKg,Best3BenchKg,Best3DeadliftKg,AgeClass,Federation,Date,MeetCountry,MeetState,MeetName,Region,Political
1106224,Casey Johnston,F,SBD,29.5,97.5,52.5,115.0,24-34,USAPL,2017,USA,NY,Northeast Iron Beast Classic IV NYS Championships,Northeast,Blue
1106225,Riki Napiorkowski,F,SBD,29.5,145.0,97.5,190.0,24-34,USAPL,2017,USA,NY,Northeast Iron Beast Classic IV NYS Championships,Northeast,Blue
1106226,Heather Osswald,F,SBD,31.5,167.5,92.5,165.0,24-34,USAPL,2017,USA,NY,Northeast Iron Beast Classic IV NYS Championships,Northeast,Blue
1106227,Amy Henges,F,SBD,35.5,145.0,70.0,182.5,35-39,USAPL,2017,USA,NY,Northeast Iron Beast Classic IV NYS Championships,Northeast,Blue
1106228,Jennifer Freytag,F,SBD,36.5,140.0,65.0,165.0,35-39,USAPL,2017,USA,NY,Northeast Iron Beast Classic IV NYS Championships,Northeast,Blue
1106229,Hannah Frigon,F,SBD,26.5,127.5,70.0,155.0,24-34,USAPL,2017,USA,NY,Northeast Iron Beast Classic IV NYS Championships,Northeast,Blue
1106230,Jennifer Clark,F,SBD,38.5,135.0,67.5,147.5,35-39,USAPL,2017,USA,NY,Northeast Iron Beast Classic IV NYS Championships,Northeast,Blue
1106231,Sophie Valente,F,SBD,16.5,87.5,52.5,100.0,16-17,USAPL,2017,USA,NY,Northeast Iron Beast Classic IV NYS Championships,Northeast,Blue
1106245,Rachel Denis,F,SBD,31.5,200.0,107.5,167.5,24-34,USAPL,2017,USA,NY,SBWC Winter Invitational,Northeast,Blue
1106246,Michelle Grapel,F,SBD,35.5,170.0,87.5,160.0,35-39,USAPL,2017,USA,NY,SBWC Winter Invitational,Northeast,Blue
1106247,Diyanah Kamarudin,F,SBD,21.5,70.0,45.0,95.0,20-23,USAPL,2017,USA,NY,SBWC Winter Invitational,Northeast,Blue
1106248,Rebecca Mahany,F,SBD,21.5,85.0,55.0,97.5,20-23,USAPL,2017,USA,NY,SBWC Winter Invitational,Northeast,Blue
1106249,Elodia Caballero,F,SBD,21.5,85.0,45.0,92.5,20-23,USAPL,2017,USA,NY,SBWC Winter Invitational,Northeast,Blue
1106250,Evelyn Mccorkle,F,SBD,20.5,67.5,30.0,72.5,20-23,USAPL,2017,USA,NY,SBWC Winter Invitational,Northeast,Blue
1106251,Melissa Dimopulo,F,SBD,19.5,115.0,67.5,132.5,,USAPL,2017,USA,NY,SBWC Winter Invitational,Northeast,Blue
1106252,Sayeeda Chowdhury,F,SBD,22.5,107.5,47.5,112.5,20-23,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106253,Brenda Torres,F,SBD,40.5,90.0,45.0,115.0,40-44,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106254,Alia McKee,F,SBD,39.5,90.0,55.0,125.0,,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106255,Robin Figelman,F,SBD,49.5,87.5,65.0,97.5,,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106256,Laurie Radler,F,SBD,59.5,65.0,,95.0,,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106257,Stacey Soto,F,SBD,36.5,77.5,35.0,97.5,35-39,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106258,Davi Cohen,F,SBD,37.5,125.0,77.5,142.5,35-39,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106259,Lourdes Moncayo,F,SBD,45.5,122.5,52.5,152.5,45-49,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106260,Jessica Plaza-Avila,F,SBD,27.5,127.5,60.0,137.5,24-34,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106261,Katie Kops,F,SBD,34.5,110.0,55.0,132.5,,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106262,Bethany Erskine,F,SBD,38.5,107.5,47.5,137.5,35-39,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106263,Brittany Robles,F,SBD,28.5,105.0,45.0,135.0,24-34,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106264,Alyssa Nastasia,F,SBD,28.5,97.5,57.5,122.5,24-34,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106265,Emily Leonard,F,SBD,29.5,100.0,50.0,115.0,24-34,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106266,Henna Kermani,F,SBD,29.5,85.0,52.5,107.5,24-34,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106267,Holly Frisbee,F,SBD,36.5,97.5,45.0,95.0,35-39,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106268,Helen Koya,F,SBD,31.5,127.5,70.0,185.0,24-34,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106269,Yuan-Chien Yang,F,SBD,34.5,112.5,55.0,155.0,,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106270,Shelby Mathews,F,SBD,24.5,100.0,57.5,127.5,24-34,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106271,Jia Hui Wang,F,SBD,24.5,115.0,55.0,115.0,24-34,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106272,Alivia Nuzzo,F,SBD,29.5,75.0,52.5,150.0,24-34,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106273,Samantha Gattsek,F,SBD,31.5,85.0,45.0,102.5,24-34,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106274,Janine Sleem,F,SBD,27.5,85.0,45.0,100.0,24-34,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106275,Veronica Pasha,F,SBD,23.5,85.0,45.0,95.0,,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106276,Alexandra Roth,F,SBD,30.5,127.5,75.0,137.5,24-34,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106277,Emily Lin,F,SBD,23.5,107.5,67.5,137.5,,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106278,Christina Consigli,F,SBD,25.5,117.5,60.0,122.5,24-34,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106279,Axelle Ros,F,SBD,29.5,90.0,42.5,120.0,24-34,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106280,Evelyn Herrera,F,SBD,40.5,137.5,75.0,150.0,40-44,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106281,Sara Greene,F,SBD,30.5,100.0,52.5,110.0,24-34,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106282,Andrea Davis,F,SBD,30.5,90.0,50.0,112.5,24-34,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106283,Mary Nwosuocha,F,SBD,29.5,145.0,80.0,165.0,24-34,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106284,Maria Canela Basilio,F,SBD,23.5,140.0,62.5,152.5,,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106285,Nobuhle Musekiwa,F,SBD,32.5,102.5,72.5,132.5,24-34,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106286,Krystina Casolino,F,SBD,30.5,115.0,50.0,137.5,24-34,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106287,Stephanie Baker,F,SBD,36.5,87.5,50.0,110.0,35-39,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106288,Kayla Forbes,F,SBD,14.5,62.5,37.5,77.5,13-15,USAPL,2017,USA,NY,SBWC Fall Classic,Northeast,Blue
1106338,Alexis Nasca,F,SBD,22.5,107.5,52.5,150.0,20-23,USAPL,2017,USA,NY,Buffalo Battle at the Border,Northeast,Blue
1106339,Ashley Dancoe,F,SBD,23.5,107.5,47.5,140.0,,USAPL,2017,USA,NY,Buffalo Battle at the Border,Northeast,Blue
1106340,Kelly Colwell,F,SBD,39.5,87.5,50.0,140.0,,USAPL,2017,USA,NY,Buffalo Battle at the Border,Northeast,Blue
1106341,Nicole Mombrea,F,SBD,41.5,97.5,42.5,127.5,40-44,USAPL,2017,USA,NY,Buffalo Battle at the Border,Northeast,Blue
1106342,Jean Dlugosh,F,SBD,54.5,72.5,47.5,110.0,,USAPL,2017,USA,NY,Buffalo Battle at the Border,Northeast,Blue
1106343,Gina Martino Trubits,F,SBD,50.5,35.0,55.0,55.0,50-54,USAPL,2017,USA,NY,Buffalo Battle at the Border,Northeast,Blue
1106344,Leah Kiblin,F,SBD,27.5,120.0,65.0,155.0,24-34,USAPL,2017,USA,NY,Buffalo Battle at the Border,Northeast,Blue
1106345,Kaitlin Drollette,F,SBD,30.0,110.0,67.5,130.0,24-34,USAPL,2017,USA,NY,Buffalo Battle at the Border,Northeast,Blue
1106346,Jessica Kushner,F,SBD,37.5,92.5,65.0,115.0,35-39,USAPL,2017,USA,NY,Buffalo Battle at the Border,Northeast,Blue
1106347,Sarah Gravino,F,SBD,39.5,77.5,62.5,127.5,,USAPL,2017,USA,NY,Buffalo Battle at the Border,Northeast,Blue
1106348,Trisha Allsop,F,SBD,24.5,117.5,80.0,137.5,24-34,USAPL,2017,USA,NY,Buffalo Battle at the Border,Northeast,Blue
1106349,Kimberly Verdine,F,SBD,33.5,120.0,57.5,145.0,24-34,USAPL,2017,USA,NY,Buffalo Battle at the Border,Northeast,Blue
1106350,Jenna Calabro,F,SBD,28.5,92.5,50.0,112.5,24-34,USAPL,2017,USA,NY,Buffalo Battle at the Border,Northeast,Blue
1106351,Ann Cassell,F,SBD,28.5,122.5,75.0,172.5,24-34,USAPL,2017,USA,NY,Buffalo Battle at the Border,Northeast,Blue
1106352,Brieanna Brink,F,SBD,27.5,137.5,67.5,162.5,24-34,USAPL,2017,USA,NY,Buffalo Battle at the Border,Northeast,Blue
1106353,Emily Calamaro,F,SBD,26.5,120.0,67.5,147.5,24-34,USAPL,2017,USA,NY,Buffalo Battle at the Border,Northeast,Blue
1106354,Kristi Clark,F,SBD,25.5,75.0,52.5,115.0,24-34,USAPL,2017,USA,NY,Buffalo Battle at the Border,Northeast,Blue
1106355,Riki Napiorkowski,F,SBD,29.5,150.0,105.0,185.0,24-34,USAPL,2017,USA,NY,Buffalo Battle at the Border,Northeast,Blue
1106356,Christine Shea,F,SBD,25.5,145.0,80.0,170.0,24-34,USAPL,2017,USA,NY,Buffalo Battle at the Border,Northeast,Blue
1106357,Leah Braymiller,F,SBD,25.5,120.0,55.0,147.5,24-34,USAPL,2017,USA,NY,Buffalo Battle at the Border,Northeast,Blue
1106358,Kylie Molinaro,F,SBD,24.5,112.5,47.5,150.0,24-34,USAPL,2017,USA,NY,Buffalo Battle at the Border,Northeast,Blue
1106359,Jill Behrns,F,SBD,25.5,105.0,55.0,142.5,24-34,USAPL,2017,USA,NY,Buffalo Battle at the Border,Northeast,Blue
1106360,Lindsey Garbacz,F,SBD,24.5,97.5,45.0,117.5,24-34,USAPL,2017,USA,NY,Buffalo Battle at the Border,Northeast,Blue
1106361,Maggie Needham,F,SBD,26.5,160.0,75.0,182.5,24-34,USAPL,2017,USA,NY,Buffalo Battle at the Border,Northeast,Blue
1106362,Marina Piazza,F,SBD,24.5,107.5,72.5,125.0,24-34,USAPL,2017,USA,NY,Buffalo Battle at the Border,Northeast,Blue
1106364,Alexandra Lawson,F,SBD,28.5,65.0,47.5,110.0,24-34,USAPL,2017,USA,NY,Buffalo Battle at the Border,Northeast,Blue
1106413,Janibell Suero,F,SBD,23.5,100.0,50.0,115.0,,USAPL,2017,USA,NY,Westchester County Championships II,Northeast,Blue
1106414,Gabrielle Morreale,F,SBD,20.5,107.5,62.5,125.0,20-23,USAPL,2017,USA,NY,Westchester County Championships II,Northeast,Blue
1106415,Rachel Cooper,F,SBD,21.5,115.0,50.0,112.5,20-23,USAPL,2017,USA,NY,Westchester County Championships II,Northeast,Blue
1106416,Dominique Castro,F,SBD,23.5,107.5,52.5,125.0,,USAPL,2017,USA,NY,Westchester County Championships II,Northeast,Blue
1106417,Maris Redin,F,SBD,22.5,80.0,47.5,115.0,20-23,USAPL,2017,USA,NY,Westchester County Championships II,Northeast,Blue
1106418,Laura Consentino,F,SBD,46.5,,30.0,77.5,45-49,USAPL,2017,USA,NY,Westchester County Championships II,Northeast,Blue
1106419,Kimberly Lindner,F,SBD,45.5,72.5,62.5,107.5,45-49,USAPL,2017,USA,NY,Westchester County Championships II,Northeast,Blue
1106420,Jane Balter,F,SBD,51.5,62.5,45.0,95.0,50-54,USAPL,2017,USA,NY,Westchester County Championships II,Northeast,Blue
1106421,Leah DeCesare,F,SBD,27.5,107.5,67.5,115.0,24-34,USAPL,2017,USA,NY,Westchester County Championships II,Northeast,Blue
1106423,Beth Slotnick,F,SBD,28.5,115.0,70.0,137.5,24-34,USAPL,2017,USA,NY,Westchester County Championships II,Northeast,Blue
1106424,Astrid Girolamo,F,SBD,35.5,102.5,55.0,140.0,35-39,USAPL,2017,USA,NY,Westchester County Championships II,Northeast,Blue
1106425,Hannah Cerezo,F,SBD,23.5,97.5,50.0,130.0,,USAPL,2017,USA,NY,Westchester County Championships II,Northeast,Blue
1106426,Olga Dayts,F,SBD,35.5,87.5,50.0,105.0,35-39,USAPL,2017,USA,NY,Westchester County Championships II,Northeast,Blue
1106427,Winnie Fong,F,SBD,32.5,70.0,40.0,92.5,24-34,USAPL,2017,USA,NY,Westchester County Championships II,Northeast,Blue
1106428,Cristina Guerra,F,SBD,25.5,122.5,65.0,150.0,24-34,USAPL,2017,USA,NY,Westchester County Championships II,Northeast,Blue
1106429,Yuan-Chien Yang,F,SBD,34.5,105.0,55.0,152.5,,USAPL,2017,USA,NY,Westchester County Championships II,Northeast,Blue
1106430,Anna Loper,F,SBD,24.5,120.0,75.0,155.0,24-34,USAPL,2017,USA,NY,Westchester County Championships II,Northeast,Blue
1106431,Leah Wissow,F,SBD,28.5,125.0,67.5,140.0,24-34,USAPL,2017,USA,NY,Westchester County Championships II,Northeast,Blue
1106432,Ashley Fleming,F,SBD,25.5,95.0,50.0,137.5,24-34,USAPL,2017,USA,NY,Westchester County Championships II,Northeast,Blue
1106433,Rachel Odell,F,SBD,16.5,87.5,35.0,100.0,16-17,USAPL,2017,USA,NY,Westchester County Championships II,Northeast,Blue
1106434,Saysha Heinzman,F,SBD,36.5,150.0,77.5,147.5,35-39,USAPL,2017,USA,NY,Westchester County Championships II,Northeast,Blue
1106435,Suzanne Gluck,F,SBD,31.5,137.5,75.0,145.0,24-34,USAPL,2017,USA,NY,Westchester County Championships II,Northeast,Blue
1106436,Vanessa Marrufo,F,SBD,27.5,137.5,62.5,155.0,24-34,USAPL,2017,USA,NY,Westchester County Championships II,Northeast,Blue
1106437,Dana Errico,F,SBD,24.5,105.0,60.0,137.5,24-34,USAPL,2017,USA,NY,Westchester County Championships II,Northeast,Blue
1106438,Caitlin Chicoli,F,SBD,27.5,105.0,52.5,117.5,24-34,USAPL,2017,USA,NY,Westchester County Championships II,Northeast,Blue
1106440,Samantha Martin,F,SBD,34.5,87.5,52.5,125.0,,USAPL,2017,USA,NY,Westchester County Championships II,Northeast,Blue
1106519,Mei Yi Liu,F,SBD,20.5,92.5,52.5,115.0,20-23,USAPL,2017,USA,NY,Murder of Crows Open,Northeast,Blue
1106520,Anna Homak,F,SBD,33.5,127.5,75.0,140.0,24-34,USAPL,2017,USA,NY,Murder of Crows Open,Northeast,Blue
1106521,Lauren Rounds,F,SBD,26.5,122.5,62.5,145.0,24-34,USAPL,2017,USA,NY,Murder of Crows Open,Northeast,Blue
1106522,Katherine Pecore,F,SBD,30.5,107.5,57.5,147.5,24-34,USAPL,2017,USA,NY,Murder of Crows Open,Northeast,Blue
1106523,Madeleine Hew,F,SBD,20.5,110.0,65.0,135.0,20-23,USAPL,2017,USA,NY,Murder of Crows Open,Northeast,Blue
1106524,Abby Rivas,F,SBD,25.5,105.0,42.5,115.0,24-34,USAPL,2017,USA,NY,Murder of Crows Open,Northeast,Blue
1106525,Mary Catherine Innace,F,SBD,21.5,102.5,82.5,130.0,20-23,USAPL,2017,USA,NY,Murder of Crows Open,Northeast,Blue
1106526,Martha Connaughton,F,SBD,30.5,110.0,,155.0,24-34,USAPL,2017,USA,NY,Murder of Crows Open,Northeast,Blue
1106527,Melissa Granados,F,SBD,21.5,127.5,65.0,167.5,20-23,USAPL,2017,USA,NY,Murder of Crows Open,Northeast,Blue
1106528,Nicole Grabowski,F,SBD,20.5,100.0,52.5,125.0,20-23,USAPL,2017,USA,NY,Murder of Crows Open,Northeast,Blue
1106529,Dustine Finck,F,SBD,20.5,122.5,65.0,125.0,20-23,USAPL,2017,USA,NY,Murder of Crows Open,Northeast,Blue
1106534,Sophia Rizzuto,F,SBD,20.5,112.5,67.5,125.0,20-23,USAPL,2017,USA,NY,Squats & Science Powerlifting Championship,Northeast,Blue
1106535,Erica Alvarez,F,SBD,22.5,97.5,57.5,117.5,20-23,USAPL,2017,USA,NY,Squats & Science Powerlifting Championship,Northeast,Blue
1106536,Erin Hodges,F,SBD,21.5,87.5,57.5,117.5,20-23,USAPL,2017,USA,NY,Squats & Science Powerlifting Championship,Northeast,Blue
1106537,Alicia Saleh,F,SBD,22.5,130.0,67.5,142.5,20-23,USAPL,2017,USA,NY,Squats & Science Powerlifting Championship,Northeast,Blue
1106538,Shannon Chipman,F,SBD,23.5,127.5,65.0,135.0,,USAPL,2017,USA,NY,Squats & Science Powerlifting Championship,Northeast,Blue
1106539,Amada Echeverria,F,SBD,23.5,77.5,52.5,112.5,,USAPL,2017,USA,NY,Squats & Science Powerlifting Championship,Northeast,Blue
1106540,Jessica Eberhart,F,SBD,23.5,147.5,72.5,150.0,,USAPL,2017,USA,NY,Squats & Science Powerlifting Championship,Northeast,Blue
1106541,Roberta Faresi,F,SBD,39.5,90.0,55.0,115.0,,USAPL,2017,USA,NY,Squats & Science Powerlifting Championship,Northeast,Blue
1106542,Nancy Hernandez,F,SBD,42.5,75.0,60.0,95.0,40-44,USAPL,2017,USA,NY,Squats & Science Powerlifting Championship,Northeast,Blue
1106543,Lorin Blake,F,SBD,41.5,152.5,80.0,170.0,40-44,USAPL,2017,USA,NY,Squats & Science Powerlifting Championship,Northeast,Blue
1106544,Ricklynn Long,F,SBD,30.5,97.5,55.0,140.0,24-34,USAPL,2017,USA,NY,Squats & Science Powerlifting Championship,Northeast,Blue
1106545,Ashley Naftaly,F,SBD,21.5,87.5,55.0,112.5,20-23,USAPL,2017,USA,NY,Squats & Science Powerlifting Championship,Northeast,Blue
1106546,Tisha Paredes,F,SBD,38.5,72.5,52.5,125.0,35-39,USAPL,2017,USA,NY,Squats & Science Powerlifting Championship,Northeast,Blue
1106547,Lourdes Moncayo,F,SBD,45.5,107.5,50.0,145.0,45-49,USAPL,2017,USA,NY,Squats & Science Powerlifting Championship,Northeast,Blue
1106548,Jessica Plaza-Avila,F,SBD,27.5,117.5,55.0,130.0,24-34,USAPL,2017,USA,NY,Squats & Science Powerlifting Championship,Northeast,Blue
1106549,Brittany Robles,F,SBD,28.5,92.5,40.0,125.0,24-34,USAPL,2017,USA,NY,Squats & Science Powerlifting Championship,Northeast,Blue
1106550,Amalia Lytle,F,SBD,27.5,102.5,40.0,107.5,24-34,USAPL,2017,USA,NY,Squats & Science Powerlifting Championship,Northeast,Blue
1106551,Marisa Ikeda-Iyeki,F,SBD,29.5,120.0,82.5,140.0,24-34,USAPL,2017,USA,NY,Squats & Science Powerlifting Championship,Northeast,Blue
1106554,Stephanie Allen,F,SBD,31.5,102.5,45.0,127.5,24-34,USAPL,2017,USA,NY,Squats & Science Powerlifting Championship,Northeast,Blue
1106555,Marissa Zhou,F,SBD,27.5,100.0,52.5,110.0,24-34,USAPL,2017,USA,NY,Squats & Science Powerlifting Championship,Northeast,Blue
1106556,Casey Johnston,F,SBD,29.5,107.5,52.5,120.0,24-34,USAPL,2017,USA,NY,Squats & Science Powerlifting Championship,Northeast,Blue
1106557,Dahiana Lopez,F,SBD,24.5,85.0,45.0,100.0,24-34,USAPL,2017,USA,NY,Squats & Science Powerlifting Championship,Northeast,Blue
1106558,Tess Kaytmaz,F,SBD,26.5,60.0,42.5,85.0,24-34,USAPL,2017,USA,NY,Squats & Science Powerlifting Championship,Northeast,Blue
1106560,Alyssa Lee,F,SBD,26.5,140.0,75.0,165.0,24-34,USAPL,2017,USA,NY,Squats & Science Powerlifting Championship,Northeast,Blue
1106562,Kristin Jackson,F,SBD,35.5,140.0,67.5,137.5,35-39,USAPL,2017,USA,NY,Squats & Science Powerlifting Championship,Northeast,Blue
1106563,Erica Bonnett,F,SBD,29.5,115.0,60.0,120.0,24-34,USAPL,2017,USA,NY,Squats & Science Powerlifting Championship,Northeast,Blue
1106564,Laura Khoudari,F,SBD,38.5,90.0,50.0,115.0,35-39,USAPL,2017,USA,NY,Squats & Science Powerlifting Championship,Northeast,Blue
1106565,Julianna Misuraca,F,SBD,25.5,85.0,47.5,100.0,24-34,USAPL,2017,USA,NY,Squats & Science Powerlifting Championship,Northeast,Blue
1106615,Tressa Rhodes,F,SBD,21.5,117.5,57.5,137.5,20-23,USAPL,2017,USA,NY,Liberty Games,Northeast,Blue
1106616,Tiffany Ma,F,SBD,22.5,107.5,57.5,,20-23,USAPL,2017,USA,NY,Liberty Games,Northeast,Blue
1106617,Alexas McBride,F,SBD,20.5,117.5,57.5,140.0,20-23,USAPL,2017,USA,NY,Liberty Games,Northeast,Blue
1106618,Ashley Pollard,F,SBD,21.5,110.0,67.5,127.5,20-23,USAPL,2017,USA,NY,Liberty Games,Northeast,Blue
1106619,Megan Auletta,F,SBD,22.5,150.0,82.5,182.5,20-23,USAPL,2017,USA,NY,Liberty Games,Northeast,Blue
1106620,Melissa Granados,F,SBD,21.5,122.5,70.0,180.0,20-23,USAPL,2017,USA,NY,Liberty Games,Northeast,Blue
1106621,Olivia Hicks,F,SBD,23.5,137.5,57.5,147.5,,USAPL,2017,USA,NY,Liberty Games,Northeast,Blue
1106622,Jessica Hansler,F,SBD,40.5,72.5,67.5,122.5,40-44,USAPL,2017,USA,NY,Liberty Games,Northeast,Blue
1106623,Kerry Rudolph,F,SBD,39.5,70.0,52.5,137.5,,USAPL,2017,USA,NY,Liberty Games,Northeast,Blue
1106624,Julie Palmer,F,SBD,45.5,,40.0,120.0,45-49,USAPL,2017,USA,NY,Liberty Games,Northeast,Blue
1106625,Marilyn Cataldo,F,SBD,69.5,60.0,37.5,127.5,,USAPL,2017,USA,NY,Liberty Games,Northeast,Blue
1106626,Gemma Bianchi,F,SBD,26.5,77.5,42.5,100.0,24-34,USAPL,2017,USA,NY,Liberty Games,Northeast,Blue
1106627,Kaitlin Drollette,F,SBD,30.5,115.0,72.5,137.5,24-34,USAPL,2017,USA,NY,Liberty Games,Northeast,Blue
1106628,Maribeth Lino-Coyle,F,SBD,29.5,105.0,55.0,125.0,24-34,USAPL,2017,USA,NY,Liberty Games,Northeast,Blue
1106629,Jennifer Varano,F,SBD,35.5,125.0,87.5,147.5,35-39,USAPL,2017,USA,NY,Liberty Games,Northeast,Blue
1106630,Syndi Acampora,F,SBD,37.5,97.5,60.0,130.0,35-39,USAPL,2017,USA,NY,Liberty Games,Northeast,Blue
1106631,Nora McMullen,F,SBD,25.5,107.5,52.5,120.0,24-34,USAPL,2017,USA,NY,Liberty Games,Northeast,Blue
1106632,Jacklyn Dott,F,SBD,29.5,85.0,40.0,92.5,24-34,USAPL,2017,USA,NY,Liberty Games,Northeast,Blue
1106633,Kelly Dutcher,F,SBD,38.5,60.0,45.0,102.5,35-39,USAPL,2017,USA,NY,Liberty Games,Northeast,Blue
1106634,Andrea Andhor,F,SBD,27.5,120.0,70.0,142.5,24-34,USAPL,2017,USA,NY,Liberty Games,Northeast,Blue
1106635,Kacilyn Ritrovato,F,SBD,23.5,120.0,55.0,132.5,,USAPL,2017,USA,NY,Liberty Games,Northeast,Blue
1106636,Vanessa Marrufo,F,SBD,27.5,,60.0,155.0,24-34,USAPL,2017,USA,NY,Liberty Games,Northeast,Blue
1106637,Jessica Hebert,F,SBD,25.5,90.0,55.0,120.0,24-34,USAPL,2017,USA,NY,Liberty Games,Northeast,Blue
1106640,Renee Gilberti,F,SBD,35.5,,47.5,137.5,35-39,USAPL,2017,USA,NY,Liberty Games,Northeast,Blue
1106641,Amy Henges,F,SBD,35.5,150.0,60.0,185.0,35-39,USAPL,2017,USA,NY,Liberty Games,Northeast,Blue
1106642,Jennifer Freytag,F,SBD,37.0,120.0,62.5,150.0,35-39,USAPL,2017,USA,NY,Liberty Games,Northeast,Blue
1106643,Marion Brown,F,SBD,38.5,80.0,57.5,130.0,35-39,USAPL,2017,USA,NY,Liberty Games,Northeast,Blue
1106646,Brandy Vu,F,SBD,15.5,110.0,47.5,127.5,,USAPL,2017,USA,NY,Liberty Games,Northeast,Blue
1106647,Lynn Nguyen,F,SBD,19.5,115.0,62.5,112.5,,USAPL,2017,USA,NY,Liberty Games,Northeast,Blue
1106725,Janibell Suero,F,SBD,23.5,102.5,50.0,117.5,,USAPL,2017,USA,NY,Syracuse Summer Showdown,Northeast,Blue
1106726,Rachael Bielmeier,F,SBD,22.5,110.0,62.5,137.5,20-23,USAPL,2017,USA,NY,Syracuse Summer Showdown,Northeast,Blue
1106727,Cristen Davis,F,SBD,22.5,105.0,47.5,117.5,20-23,USAPL,2017,USA,NY,Syracuse Summer Showdown,Northeast,Blue
1106728,Stephanie Winchip,F,SBD,20.5,150.0,67.5,167.5,20-23,USAPL,2017,USA,NY,Syracuse Summer Showdown,Northeast,Blue
1106730,Gemma Bianchi,F,SBD,26.5,77.5,40.0,87.5,24-34,USAPL,2017,USA,NY,Syracuse Summer Showdown,Northeast,Blue
1106731,Thuquynh Dinh,F,SBD,26.5,132.5,57.5,135.0,24-34,USAPL,2017,USA,NY,Syracuse Summer Showdown,Northeast,Blue
1106732,Emily Whalen,F,SBD,23.5,92.5,55.0,137.5,,USAPL,2017,USA,NY,Syracuse Summer Showdown,Northeast,Blue
1106733,Pamela Hyde,F,SBD,27.5,92.5,55.0,120.0,24-34,USAPL,2017,USA,NY,Syracuse Summer Showdown,Northeast,Blue
1106734,Rachel Karam,F,SBD,28.5,127.5,77.5,170.0,24-34,USAPL,2017,USA,NY,Syracuse Summer Showdown,Northeast,Blue
1106735,Amy Pinzone,F,SBD,28.5,125.0,70.0,155.0,24-34,USAPL,2017,USA,NY,Syracuse Summer Showdown,Northeast,Blue
1106736,Jennifer Scarano,F,SBD,27.5,115.0,60.0,160.0,24-34,USAPL,2017,USA,NY,Syracuse Summer Showdown,Northeast,Blue
1106737,Taylor Miller,F,SBD,23.5,102.5,57.5,160.0,,USAPL,2017,USA,NY,Syracuse Summer Showdown,Northeast,Blue
1106738,Ann Claire Bales,F,SBD,35.5,82.5,50.0,117.5,35-39,USAPL,2017,USA,NY,Syracuse Summer Showdown,Northeast,Blue
1106739,Danielle Strange,F,SBD,23.5,192.5,85.0,185.0,,USAPL,2017,USA,NY,Syracuse Summer Showdown,Northeast,Blue
1106740,Savannah Cook,F,SBD,23.5,155.0,87.5,177.5,,USAPL,2017,USA,NY,Syracuse Summer Showdown,Northeast,Blue
1106741,Jennifer Freytag,F,SBD,37.0,135.0,62.5,150.0,35-39,USAPL,2017,USA,NY,Syracuse Summer Showdown,Northeast,Blue
1106742,Yulissa Davis,F,SBD,15.5,95.0,60.0,95.0,,USAPL,2017,USA,NY,Syracuse Summer Showdown,Northeast,Blue
