,Name,Sex,Event,Age,Best3SquatKg,Best3BenchKg,Best3DeadliftKg,AgeClass,Federation,Date,MeetCountry,MeetState,MeetName
1135389,Anna Delao,F,SBD,15.5,124.7,38.6,117.9,,USAPL,2016,USA,WI,WHSPA State Meet
1135390,Annika Angelo,F,SBD,15.5,108.9,49.9,120.2,,USAPL,2016,USA,WI,WHSPA State Meet
1135391,Madeline Cieczka,F,SBD,15.5,111.1,38.6,124.7,,USAPL,2016,USA,WI,WHSPA State Meet
1135392,Lauren Freeck,F,SBD,14.5,90.7,45.4,136.1,13-15,USAPL,2016,USA,WI,WHSPA State Meet
1135393,Taylor Wyngaard,F,SBD,14.5,113.4,49.9,102.1,13-15,USAPL,2016,USA,WI,WHSPA State Meet
1135394,Ashley Lee,F,SBD,14.5,99.8,43.1,120.2,13-15,USAPL,2016,USA,WI,WHSPA State Meet
1135395,Rylee Jopling,F,SBD,17.5,111.1,40.8,108.9,,USAPL,2016,USA,WI,WHSPA State Meet
1135396,Lindsey Pennel,F,SBD,16.5,97.5,45.4,113.4,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135397,Sarah Sweeney,F,SBD,16.5,97.5,38.6,115.7,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135398,Brianna Rife,F,SBD,16.5,90.7,43.1,117.9,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135399,Kara Brightwell,F,SBD,17.5,93.0,40.8,113.4,,USAPL,2016,USA,WI,WHSPA State Meet
1135400,Jada Freese,F,SBD,17.5,97.5,40.8,106.6,,USAPL,2016,USA,WI,WHSPA State Meet
1135401,Emily Smith,F,SBD,16.5,102.1,40.8,93.0,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135402,Lauren Lent,F,SBD,18.5,197.3,74.8,190.5,18-19,USAPL,2016,USA,WI,WHSPA State Meet
1135403,Jordan Lewandowski,F,SBD,17.5,145.2,59.0,147.4,,USAPL,2016,USA,WI,WHSPA State Meet
1135404,Kirsten Olson,F,SBD,18.5,129.3,65.8,152.0,18-19,USAPL,2016,USA,WI,WHSPA State Meet
1135405,Britney Kopp,F,SBD,14.5,138.4,56.7,149.7,13-15,USAPL,2016,USA,WI,WHSPA State Meet
1135406,Destiny Stoeckert,F,SBD,18.5,142.9,56.7,136.1,18-19,USAPL,2016,USA,WI,WHSPA State Meet
1135407,Cassie Buelow,F,SBD,17.5,127.0,56.7,147.4,,USAPL,2016,USA,WI,WHSPA State Meet
1135408,Rhiannon Mach,F,SBD,17.5,145.2,49.9,127.0,,USAPL,2016,USA,WI,WHSPA State Meet
1135409,Elizabeth DeMunck,F,SBD,17.5,142.9,45.4,133.8,,USAPL,2016,USA,WI,WHSPA State Meet
1135410,Gabi Slater,F,SBD,17.5,124.7,45.4,147.4,,USAPL,2016,USA,WI,WHSPA State Meet
1135411,Kenzie Svoboda,F,SBD,15.5,120.2,52.2,131.5,,USAPL,2016,USA,WI,WHSPA State Meet
1135412,Courtney Corrente,F,SBD,15.5,113.4,45.4,127.0,,USAPL,2016,USA,WI,WHSPA State Meet
1135413,Kendra Bartels,F,SBD,16.5,120.2,43.1,122.5,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135414,Kendra Towner,F,SBD,17.5,108.9,43.1,124.7,,USAPL,2016,USA,WI,WHSPA State Meet
1135415,Sammy Krahling,F,SBD,17.5,108.9,52.2,113.4,,USAPL,2016,USA,WI,WHSPA State Meet
1135416,Lizzy Oberlin,F,SBD,15.5,115.7,43.1,106.6,,USAPL,2016,USA,WI,WHSPA State Meet
1135417,Hannah Hanson,F,SBD,16.5,99.8,38.6,122.5,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135418,Kristin Ploeckelman,F,SBD,17.5,86.2,49.9,97.5,,USAPL,2016,USA,WI,WHSPA State Meet
1135419,Tristyn Hutchins,F,SBD,18.5,183.7,77.1,170.1,18-19,USAPL,2016,USA,WI,WHSPA State Meet
1135420,Sam Kroll,F,SBD,18.5,170.1,74.8,156.5,18-19,USAPL,2016,USA,WI,WHSPA State Meet
1135421,Jordan Whipple,F,SBD,18.5,183.7,56.7,158.8,18-19,USAPL,2016,USA,WI,WHSPA State Meet
1135422,Jane Krueger,F,SBD,16.5,163.3,56.7,161.0,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135423,Megan Plantz,F,SBD,17.5,142.9,63.5,158.8,,USAPL,2016,USA,WI,WHSPA State Meet
1135424,Cassie Kratt,F,SBD,15.5,154.2,56.7,152.0,,USAPL,2016,USA,WI,WHSPA State Meet
1135425,Rose Haasch,F,SBD,17.5,142.9,61.2,138.4,,USAPL,2016,USA,WI,WHSPA State Meet
1135426,Leah Mickelson,F,SBD,16.5,138.4,61.2,140.6,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135427,Haley Lang,F,SBD,17.5,136.1,49.9,136.1,,USAPL,2016,USA,WI,WHSPA State Meet
1135428,Olivia Schuerman,F,SBD,16.5,136.1,49.9,131.5,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135429,Kelsey Johnson,F,SBD,16.5,124.7,45.4,136.1,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135430,Cienna Haller,F,SBD,14.5,127.0,47.6,131.5,13-15,USAPL,2016,USA,WI,WHSPA State Meet
1135431,Shyla Dake,F,SBD,15.5,122.5,52.2,124.7,,USAPL,2016,USA,WI,WHSPA State Meet
1135432,Erin Simon,F,SBD,18.5,115.7,43.1,136.1,18-19,USAPL,2016,USA,WI,WHSPA State Meet
1135433,Taja John,F,SBD,15.5,127.0,47.6,120.2,,USAPL,2016,USA,WI,WHSPA State Meet
1135434,Emma Anglehart,F,SBD,15.5,122.5,45.4,127.0,,USAPL,2016,USA,WI,WHSPA State Meet
1135435,Anna Cernohous,F,SBD,15.5,117.9,47.6,129.3,,USAPL,2016,USA,WI,WHSPA State Meet
1135436,Coral Gronquist,F,SBD,14.5,108.9,43.1,142.9,13-15,USAPL,2016,USA,WI,WHSPA State Meet
1135437,Karie Jo Nigon,F,SBD,16.5,113.4,45.4,133.8,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135438,Kirstin Dutzle,F,SBD,17.5,117.9,45.4,124.7,,USAPL,2016,USA,WI,WHSPA State Meet
1135439,Kassidy Snell,F,SBD,14.5,113.4,49.9,113.4,13-15,USAPL,2016,USA,WI,WHSPA State Meet
1135440,Katherine Greisbach,F,SBD,17.5,117.9,45.4,113.4,,USAPL,2016,USA,WI,WHSPA State Meet
1135441,Sarah Laudolff,F,SBD,16.5,115.7,40.8,117.9,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135442,Elizabeth Schuerman,F,SBD,15.5,102.1,49.9,115.7,,USAPL,2016,USA,WI,WHSPA State Meet
1135443,Jessica Hubley,F,SBD,16.5,88.5,49.9,129.3,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135444,Emma Marietta,F,SBD,15.5,106.6,54.4,106.6,,USAPL,2016,USA,WI,WHSPA State Meet
1135445,Abby Momberg,F,SBD,15.5,102.1,47.6,111.1,,USAPL,2016,USA,WI,WHSPA State Meet
1135446,Lydia Anderson,F,SBD,15.5,106.6,45.4,106.6,,USAPL,2016,USA,WI,WHSPA State Meet
1135447,Emily Roeder,F,SBD,17.5,83.9,45.4,120.2,,USAPL,2016,USA,WI,WHSPA State Meet
1135448,Grace Tollar,F,SBD,15.5,,49.9,145.2,,USAPL,2016,USA,WI,WHSPA State Meet
1135449,Carolena Rothe,F,SBD,17.5,,47.6,138.4,,USAPL,2016,USA,WI,WHSPA State Meet
1135450,Morgan Marquardt,F,SBD,17.5,,49.9,122.5,,USAPL,2016,USA,WI,WHSPA State Meet
1135451,Jordanne Panton,F,SBD,16.5,174.6,74.8,190.5,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135452,Samantha Sherwood,F,SBD,16.5,163.3,52.2,170.1,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135453,Tamarah Clemmens,F,SBD,17.5,154.2,59.0,170.1,,USAPL,2016,USA,WI,WHSPA State Meet
1135454,Valeria Martinez Ponce,F,SBD,17.5,152.0,68.0,161.0,,USAPL,2016,USA,WI,WHSPA State Meet
1135455,Emma Ramsey,F,SBD,17.5,156.5,59.0,163.3,,USAPL,2016,USA,WI,WHSPA State Meet
1135456,Alyssa Kuss,F,SBD,16.5,154.2,52.2,165.6,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135457,Rachel Rodrigues,F,SBD,17.5,158.8,65.8,142.9,,USAPL,2016,USA,WI,WHSPA State Meet
1135458,Esther Theisen,F,SBD,17.5,147.4,59.0,154.2,,USAPL,2016,USA,WI,WHSPA State Meet
1135459,Hope Sternberg,F,SBD,17.5,131.5,77.1,147.4,,USAPL,2016,USA,WI,WHSPA State Meet
1135460,Madison Ellenbecker,F,SBD,18.5,133.8,61.2,152.0,18-19,USAPL,2016,USA,WI,WHSPA State Meet
1135461,Abigail Saunders,F,SBD,15.5,140.6,40.8,163.3,,USAPL,2016,USA,WI,WHSPA State Meet
1135462,Jazsmin Washington,F,SBD,16.5,138.4,59.0,142.9,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135463,Caitlyn Whipple,F,SBD,15.5,138.4,52.2,147.4,,USAPL,2016,USA,WI,WHSPA State Meet
1135464,Courtney Dressel,F,SBD,18.5,142.9,45.4,142.9,18-19,USAPL,2016,USA,WI,WHSPA State Meet
1135465,Jade Sorenson,F,SBD,17.5,127.0,52.2,145.2,,USAPL,2016,USA,WI,WHSPA State Meet
1135466,Mallory Herman,F,SBD,17.5,124.7,59.0,136.1,,USAPL,2016,USA,WI,WHSPA State Meet
1135467,Caitlyn Cooper,F,SBD,17.5,133.8,56.7,127.0,,USAPL,2016,USA,WI,WHSPA State Meet
1135468,Kennedy Ketzer,F,SBD,15.5,129.3,52.2,136.1,,USAPL,2016,USA,WI,WHSPA State Meet
1135469,Brittany Danda,F,SBD,17.5,115.7,54.4,138.4,,USAPL,2016,USA,WI,WHSPA State Meet
1135470,Abbey Olsen,F,SBD,18.5,115.7,54.4,138.4,18-19,USAPL,2016,USA,WI,WHSPA State Meet
1135471,Sophie Swanson,F,SBD,15.5,127.0,52.2,127.0,,USAPL,2016,USA,WI,WHSPA State Meet
1135472,Melanie Hess,F,SBD,16.5,133.8,49.9,115.7,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135473,Marissa Harden,F,SBD,18.5,113.4,47.6,133.8,18-19,USAPL,2016,USA,WI,WHSPA State Meet
1135474,Audrey Williams,F,SBD,15.5,131.5,49.9,113.4,,USAPL,2016,USA,WI,WHSPA State Meet
1135475,Sophia Littfin,F,SBD,18.5,115.7,43.1,131.5,18-19,USAPL,2016,USA,WI,WHSPA State Meet
1135476,Sophia Becerra,F,SBD,15.5,122.5,45.4,122.5,,USAPL,2016,USA,WI,WHSPA State Meet
1135477,Alexi Cruz,F,SBD,16.5,117.9,52.2,120.2,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135478,Abby Kasper,F,SBD,14.5,102.1,49.9,136.1,13-15,USAPL,2016,USA,WI,WHSPA State Meet
1135479,Jaime Hernandez,F,SBD,15.5,122.5,45.4,102.1,,USAPL,2016,USA,WI,WHSPA State Meet
1135480,Lexxie Barr,F,SBD,16.5,,52.2,149.7,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135481,Allison Lindquist,F,SBD,15.5,,52.2,131.5,,USAPL,2016,USA,WI,WHSPA State Meet
1135482,Nicole Danek,F,SBD,17.5,,54.4,122.5,,USAPL,2016,USA,WI,WHSPA State Meet
1135483,Brittany Rabe,F,SBD,17.5,174.6,68.0,181.4,,USAPL,2016,USA,WI,WHSPA State Meet
1135484,Amber Kierstyn,F,SBD,17.5,165.6,70.3,172.4,,USAPL,2016,USA,WI,WHSPA State Meet
1135485,Abbi Stafslien-Dumale,F,SBD,15.5,172.4,61.2,172.4,,USAPL,2016,USA,WI,WHSPA State Meet
1135486,Sophia Terranova,F,SBD,17.5,167.8,74.8,161.0,,USAPL,2016,USA,WI,WHSPA State Meet
1135487,Rhonda Peronto,F,SBD,16.5,167.8,63.5,152.0,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135488,Dallas Cavegn,F,SBD,15.5,161.0,70.3,138.4,,USAPL,2016,USA,WI,WHSPA State Meet
1135489,Nina Duffeck,F,SBD,16.5,154.2,68.0,147.4,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135490,Camryn Ochs,F,SBD,16.5,156.5,65.8,145.2,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135491,Kelly Mahsem,F,SBD,16.5,154.2,54.4,158.8,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135492,Shelby Vacula,F,SBD,16.5,158.8,54.4,149.7,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135493,Ashley Ristic,F,SBD,15.5,138.4,54.4,138.4,,USAPL,2016,USA,WI,WHSPA State Meet
1135494,Madelyn Woychik,F,SBD,15.5,129.3,65.8,136.1,,USAPL,2016,USA,WI,WHSPA State Meet
1135495,Brianna Hall,F,SBD,18.5,124.7,54.4,149.7,18-19,USAPL,2016,USA,WI,WHSPA State Meet
1135496,Miranda Koehnke,F,SBD,14.5,149.7,49.9,129.3,13-15,USAPL,2016,USA,WI,WHSPA State Meet
1135497,Hannah Hawkins,F,SBD,16.5,113.4,52.2,152.0,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135498,Vanessa DeGuire,F,SBD,15.5,142.9,52.2,120.2,,USAPL,2016,USA,WI,WHSPA State Meet
1135499,Cloe Winters,F,SBD,15.5,136.1,43.1,131.5,,USAPL,2016,USA,WI,WHSPA State Meet
1135500,Geri Frederickson,F,SBD,14.5,133.8,54.4,113.4,13-15,USAPL,2016,USA,WI,WHSPA State Meet
1135501,Samantha Kristian,F,SBD,15.5,115.7,47.6,136.1,,USAPL,2016,USA,WI,WHSPA State Meet
1135502,Jamie Bistodeau,F,SBD,17.5,145.2,56.7,,,USAPL,2016,USA,WI,WHSPA State Meet
1135503,Hailee Ruskowsky,F,SBD,17.5,,,,,USAPL,2016,USA,WI,WHSPA State Meet
1135504,Kaija Newman,F,SBD,17.5,183.7,79.4,176.9,,USAPL,2016,USA,WI,WHSPA State Meet
1135505,Heidi Duxbury,F,SBD,17.5,161.0,68.0,165.6,,USAPL,2016,USA,WI,WHSPA State Meet
1135506,Anni Knapinski,F,SBD,18.5,158.8,65.8,154.2,18-19,USAPL,2016,USA,WI,WHSPA State Meet
1135507,Emma Wothe,F,SBD,16.5,165.6,56.7,149.7,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135508,Olivia Shafer,F,SBD,17.5,154.2,65.8,149.7,,USAPL,2016,USA,WI,WHSPA State Meet
1135509,Sophia Dionne,F,SBD,17.5,154.2,61.2,145.2,,USAPL,2016,USA,WI,WHSPA State Meet
1135510,Kaitlyn Lee,F,SBD,18.5,145.2,52.2,154.2,18-19,USAPL,2016,USA,WI,WHSPA State Meet
1135511,Heidi Colvin,F,SBD,16.5,129.3,49.9,147.4,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135512,Allison Castellon,F,SBD,17.5,124.7,49.9,149.7,,USAPL,2016,USA,WI,WHSPA State Meet
1135513,Summer Downs,F,SBD,17.5,120.2,61.2,140.6,,USAPL,2016,USA,WI,WHSPA State Meet
1135514,Alexea Engel,F,SBD,16.5,138.4,49.9,129.3,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135515,Hannah Minke,F,SBD,15.5,129.3,49.9,138.4,,USAPL,2016,USA,WI,WHSPA State Meet
1135516,Rosemary Chitko,F,SBD,15.5,106.6,56.7,149.7,,USAPL,2016,USA,WI,WHSPA State Meet
1135517,Scout Zinniel,F,SBD,15.5,115.7,47.6,147.4,,USAPL,2016,USA,WI,WHSPA State Meet
1135518,Faith Brooks,F,SBD,15.5,131.5,49.9,127.0,,USAPL,2016,USA,WI,WHSPA State Meet
1135519,Virginia McMillan,F,SBD,14.5,124.7,47.6,127.0,13-15,USAPL,2016,USA,WI,WHSPA State Meet
1135520,Kaitlyn Overby,F,SBD,16.5,106.6,49.9,142.9,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135521,Samantha Hernandez,F,SBD,17.5,127.0,47.6,122.5,,USAPL,2016,USA,WI,WHSPA State Meet
1135522,Anna Denucci,F,SBD,17.5,120.2,47.6,127.0,,USAPL,2016,USA,WI,WHSPA State Meet
1135523,Haley Harms,F,SBD,15.5,124.7,56.7,111.1,,USAPL,2016,USA,WI,WHSPA State Meet
1135524,Kyla Hatzenbeler,F,SBD,15.5,115.7,45.4,131.5,,USAPL,2016,USA,WI,WHSPA State Meet
1135525,Elyssa Sheely,F,SBD,17.5,124.7,43.1,122.5,,USAPL,2016,USA,WI,WHSPA State Meet
1135526,Crystal Schnapp,F,SBD,17.5,97.5,47.6,124.7,,USAPL,2016,USA,WI,WHSPA State Meet
1135527,Jocabeth Ruel,F,SBD,15.5,127.0,54.4,,,USAPL,2016,USA,WI,WHSPA State Meet
1135528,Abby Mcnitt,F,SBD,16.5,136.1,43.1,,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135529,Karley Wyngaard,F,SBD,18.5,183.7,74.8,165.6,18-19,USAPL,2016,USA,WI,WHSPA State Meet
1135530,Dakota Irek,F,SBD,16.5,167.8,70.3,167.8,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135531,Thea Kjos,F,SBD,15.5,163.3,68.0,156.5,,USAPL,2016,USA,WI,WHSPA State Meet
1135532,Sierra Keyes,F,SBD,16.5,145.2,61.2,147.4,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135533,Emily Ausman,F,SBD,16.5,156.5,54.4,142.9,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135534,Tessa Werjes,F,SBD,16.5,149.7,56.7,140.6,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135535,Mariah Maldonado,F,SBD,21.5,145.2,52.2,133.8,20-23,USAPL,2016,USA,WI,WHSPA State Meet
1135536,Abbigayle Herman,F,SBD,15.5,136.1,56.7,129.3,,USAPL,2016,USA,WI,WHSPA State Meet
1135537,LeAnn Stinemates,F,SBD,14.5,138.4,52.2,129.3,13-15,USAPL,2016,USA,WI,WHSPA State Meet
1135538,Taylor Deling,F,SBD,17.5,133.8,54.4,127.0,,USAPL,2016,USA,WI,WHSPA State Meet
1135539,Cambrie Mangone,F,SBD,15.5,131.5,54.4,127.0,,USAPL,2016,USA,WI,WHSPA State Meet
1135540,Courtney Serpe,F,SBD,18.5,122.5,45.4,120.2,18-19,USAPL,2016,USA,WI,WHSPA State Meet
1135541,Jordan Ketchem,F,SBD,17.5,,,,,USAPL,2016,USA,WI,WHSPA State Meet
1135542,Tiara Thomas,F,SBD,18.5,201.9,90.7,199.6,18-19,USAPL,2016,USA,WI,WHSPA State Meet
1135543,Cerrina Stokes,F,SBD,17.5,215.5,79.4,183.7,,USAPL,2016,USA,WI,WHSPA State Meet
1135544,Sophia Woychik,F,SBD,19.0,204.1,79.4,186.0,18-19,USAPL,2016,USA,WI,WHSPA State Meet
1135545,Carlie Walker,F,SBD,16.5,195.0,88.5,170.1,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135546,Miranda Rueter,F,SBD,15.5,172.4,81.7,165.6,,USAPL,2016,USA,WI,WHSPA State Meet
1135547,Dakota Wesenberg,F,SBD,17.5,165.6,81.7,170.1,,USAPL,2016,USA,WI,WHSPA State Meet
1135548,Miranda Adams,F,SBD,16.5,176.9,59.0,124.7,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135549,Jordan Barnes,F,SBD,17.5,145.2,61.2,145.2,,USAPL,2016,USA,WI,WHSPA State Meet
1135550,Hailee Markey,F,SBD,15.5,124.7,59.0,158.8,,USAPL,2016,USA,WI,WHSPA State Meet
1135551,Amber Beardsley,F,SBD,16.5,145.2,59.0,136.1,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135552,Makayla Mattson,F,SBD,16.5,124.7,61.2,136.1,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135553,Emma Foster,F,SBD,16.5,115.7,77.1,129.3,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135554,Bethany Skroch,F,SBD,14.5,142.9,59.0,115.7,13-15,USAPL,2016,USA,WI,WHSPA State Meet
1135555,Madison Thibodeau,F,SBD,16.5,131.5,49.9,124.7,16-17,USAPL,2016,USA,WI,WHSPA State Meet
1135556,Eden Mokler,F,SBD,15.5,127.0,,136.1,,USAPL,2016,USA,WI,WHSPA State Meet
1135557,Kristen Opiela,F,SBD,15.5,,70.3,188.2,,USAPL,2016,USA,WI,WHSPA State Meet
1135558,Hannah Robinson,F,SBD,17.5,156.5,59.0,,,USAPL,2016,USA,WI,WHSPA State Meet
1135559,Emma Knight,F,SBD,17.5,,43.1,136.1,,USAPL,2016,USA,WI,WHSPA State Meet
1135560,Miriam Hurula,F,SBD,18.5,,,,18-19,USAPL,2016,USA,WI,WHSPA State Meet
1135572,Mariah Maldonado,F,SBD,21.5,137.5,62.5,135.0,20-23,USAPL,2016,USA,WI,Pure Fitness Open
1135573,Christine Waring,F,SBD,49.5,,57.5,122.5,,USAPL,2016,USA,WI,Pure Fitness Open
1135574,Renee Huck,F,SBD,64.5,77.5,47.5,97.5,,USAPL,2016,USA,WI,Pure Fitness Open
1135575,Renee Huck,F,SBD,64.5,77.5,47.5,97.5,,USAPL,2016,USA,WI,Pure Fitness Open
1135576,Elizabeth Krech,F,SBD,30.5,80.0,47.5,110.0,24-34,USAPL,2016,USA,WI,Pure Fitness Open
1135577,Antonia Henry,F,SBD,24.5,130.0,75.0,160.0,24-34,USAPL,2016,USA,WI,Pure Fitness Open
1135615,Amy Pretasky,F,SBD,41.5,79.4,43.1,97.5,40-44,USAPL,2016,USA,WI,Wolf Open
1135616,Brenda Trewyn,F,SBD,39.5,104.3,49.9,136.1,,USAPL,2016,USA,WI,Wolf Open
1135617,Annette Rattunde,F,SBD,49.5,93.0,47.6,117.9,,USAPL,2016,USA,WI,Wolf Open
1135618,Kate Klass,F,SBD,61.5,93.0,63.5,140.6,60-64,USAPL,2016,USA,WI,Wolf Open
1135619,Bonnie Schroeder,F,SBD,28.5,124.7,77.1,154.2,24-34,USAPL,2016,USA,WI,Wolf Open
1135620,Autumn Herried,F,SBD,21.0,131.5,86.2,136.1,20-23,USAPL,2016,USA,WI,Wolf Open
1135621,Jeannette Cohen,F,SBD,22.5,120.2,72.6,149.7,20-23,USAPL,2016,USA,WI,Wolf Open
1135622,Meghann Rosenwald,F,SBD,24.5,81.7,43.1,111.1,24-34,USAPL,2016,USA,WI,Wolf Open
1135623,Gabriella Jacobsen,F,SBD,25.5,115.7,65.8,147.4,24-34,USAPL,2016,USA,WI,Wolf Open
1135624,Amanda Zielinski,F,SBD,18.5,108.9,72.6,136.1,18-19,USAPL,2016,USA,WI,Wolf Open
1135625,Dana Lorrigan,F,SBD,30.5,86.2,54.4,102.1,24-34,USAPL,2016,USA,WI,Wolf Open
1135626,Stephanie Schmidt,F,SBD,23.0,131.5,77.1,,20-23,USAPL,2016,USA,WI,Wolf Open
1135627,Lindsey Cardinal,F,SBD,26.5,190.5,111.1,195.0,24-34,USAPL,2016,USA,WI,Wolf Open
1135628,Stacie Pomrening,F,SBD,24.0,149.7,111.1,170.1,24-34,USAPL,2016,USA,WI,Wolf Open
1135629,Taylor Podboy,F,SBD,20.5,124.7,59.0,152.0,20-23,USAPL,2016,USA,WI,Wolf Open
1135630,Jen Harvey,F,SBD,28.5,129.3,56.7,142.9,24-34,USAPL,2016,USA,WI,Wolf Open
1135631,Kate Klass,F,SBD,61.5,93.0,63.5,140.6,60-64,USAPL,2016,USA,WI,Wolf Open
1135632,Caralee Suchomel,F,SBD,12.5,45.4,31.8,70.3,,USAPL,2016,USA,WI,Wolf Open
1135633,Machaela Exner,F,SBD,14.5,99.8,54.4,108.9,13-15,USAPL,2016,USA,WI,Wolf Open
1135634,Natalie Weckesser,F,SBD,14.5,61.2,36.3,77.1,13-15,USAPL,2016,USA,WI,Wolf Open
1135635,Riley Ganther,F,SBD,14.5,59.0,25.0,77.1,13-15,USAPL,2016,USA,WI,Wolf Open
1135636,Elena Marquez,F,SBD,14.5,108.9,45.4,117.9,13-15,USAPL,2016,USA,WI,Wolf Open
1135637,Kendra Trewyn,F,SBD,14.5,79.4,43.1,104.3,13-15,USAPL,2016,USA,WI,Wolf Open
1135638,Megan Weslock,F,SBD,14.5,74.8,45.4,90.7,13-15,USAPL,2016,USA,WI,Wolf Open
1135639,Somer Nolte,F,SBD,13.5,79.4,43.1,90.7,13-15,USAPL,2016,USA,WI,Wolf Open
1135640,Anna Texley,F,SBD,15.5,86.2,47.6,113.4,,USAPL,2016,USA,WI,Wolf Open
1135641,Trystan Hutchins,F,SBD,18.5,120.2,77.1,133.8,18-19,USAPL,2016,USA,WI,Wolf Open
1135642,Brittany Danda,F,SBD,17.5,108.9,61.2,120.2,,USAPL,2016,USA,WI,Wolf Open
1135643,Stefani Danzeisen,F,SBD,19.5,102.1,63.5,124.7,,USAPL,2016,USA,WI,Wolf Open
1135644,Heidi Duxbury,F,SBD,17.5,129.3,65.8,136.1,,USAPL,2016,USA,WI,Wolf Open
1135645,Cassie Kratt,F,SBD,15.5,152.0,77.1,136.1,,USAPL,2016,USA,WI,Wolf Open
1135646,Haley Chojnacki,F,SBD,16.5,,54.4,120.2,16-17,USAPL,2016,USA,WI,Wolf Open
1135647,Faith Brooks,F,SBD,15.5,113.4,45.4,115.7,,USAPL,2016,USA,WI,Wolf Open
1135709,Kasey Grams,F,SBD,28.5,102.5,75.0,,24-34,USAPL,2016,USA,WI,Badger Open
1135710,Jamie Donner,F,SBD,18.5,112.5,42.5,100.0,18-19,USAPL,2016,USA,WI,Badger Open
1135711,Lianna Schwalenberg,F,SBD,20.5,130.0,75.0,132.5,20-23,USAPL,2016,USA,WI,Badger Open
1135712,Nicoletta Straub,F,SBD,22.5,75.0,52.5,115.0,20-23,USAPL,2016,USA,WI,Badger Open
1135713,Mercedes Vandaver,F,SBD,21.5,132.5,85.0,155.0,20-23,USAPL,2016,USA,WI,Badger Open
1135714,Adrienne Thomas,F,SBD,23.5,122.5,62.5,157.5,,USAPL,2016,USA,WI,Badger Open
1135715,Kaitlyn Sankey,F,SBD,19.5,122.5,42.5,147.5,,USAPL,2016,USA,WI,Badger Open
1135716,Tarah Schuster,F,SBD,23.5,92.5,60.0,140.0,,USAPL,2016,USA,WI,Badger Open
1135717,Kelley Sherwin,F,SBD,43.5,90.0,57.5,130.0,40-44,USAPL,2016,USA,WI,Badger Open
1135718,Kelley Sherwin,F,SBD,43.5,90.0,57.5,130.0,40-44,USAPL,2016,USA,WI,Badger Open
1135719,Annette Rattunde,F,SBD,49.5,85.0,42.5,115.0,,USAPL,2016,USA,WI,Badger Open
1135720,Joni Mach,F,SBD,50.5,102.5,57.5,125.0,50-54,USAPL,2016,USA,WI,Badger Open
1135721,Deanna Reilly,F,SBD,51.5,117.5,67.5,157.5,50-54,USAPL,2016,USA,WI,Badger Open
1135722,Jessica Rangel,F,SBD,27.5,92.5,57.5,102.5,24-34,USAPL,2016,USA,WI,Badger Open
1135723,Stephanie Vetter,F,SBD,34.5,112.5,65.0,142.5,,USAPL,2016,USA,WI,Badger Open
1135724,Stephanie School,F,SBD,24.5,92.5,57.5,137.5,24-34,USAPL,2016,USA,WI,Badger Open
1135725,Helen Lewis-Rzeszutek,F,SBD,29.5,137.5,72.5,142.5,24-34,USAPL,2016,USA,WI,Badger Open
1135726,Frances Marks,F,SBD,25.5,120.0,70.0,150.0,24-34,USAPL,2016,USA,WI,Badger Open
